;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 06/24/2016 10:55:22 Þ.Ù
;----------------------------------------------

;Address Opcode 	ASM
0x0C30	0x003593B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.mpas,43 :: 		
0x0C34	0xDA05    	RCALL      _Delay_1us+0
;__Lib_Lcd.mpas,44 :: 		
0x0C36	0x003591B0  	LDS        R27, LCD_EN+0
0x0C3A	0x7EBF    	CBR        R27, 16
0x0C3C	0x003593B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.mpas,47 :: 		
0x0C40	0xFA23    	BST        R2, 3
0x0C42	0x003591B0  	LDS        R27, LCD_D7+0
0x0C46	0xF9B0    	BLD        R27, 0
0x0C48	0x003593B0  	STS        LCD_D7+0, R27
;__Lib_Lcd.mpas,48 :: 		
0x0C4C	0xFA22    	BST        R2, 2
0x0C4E	0x003591B0  	LDS        R27, LCD_D6+0
0x0C52	0xF9B1    	BLD        R27, 1
0x0C54	0x003593B0  	STS        LCD_D6+0, R27
;__Lib_Lcd.mpas,49 :: 		
0x0C58	0xFA21    	BST        R2, 1
0x0C5A	0x003591B0  	LDS        R27, LCD_D5+0
0x0C5E	0xF9B2    	BLD        R27, 2
0x0C60	0x003593B0  	STS        LCD_D5+0, R27
;__Lib_Lcd.mpas,50 :: 		
0x0C64	0xFA20    	BST        R2, 0
0x0C66	0x003591B0  	LDS        R27, LCD_D4+0
0x0C6A	0xF9B3    	BLD        R27, 3
0x0C6C	0x003593B0  	STS        LCD_D4+0, R27
;__Lib_Lcd.mpas,52 :: 		
0x0C70	0x007091B0  	LDS        R27, __Lib_Lcd_cmd_status+0
0x0C74	0x00359000  	LDS        R0, LCD_RS+0
0x0C78	0x94E8    	CLT
0x0C7A	0xFFB0    	SBRS       R27, 0
0x0C7C	0x9468    	SET
0x0C7E	0xF805    	BLD        R0, 5
0x0C80	0x00359200  	STS        LCD_RS+0, R0
;__Lib_Lcd.mpas,54 :: 		
0x0C84	0x003591B0  	LDS        R27, LCD_EN+0
0x0C88	0x61B0    	SBR        R27, 16
0x0C8A	0x003593B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.mpas,55 :: 		
0x0C8E	0xD9D8    	RCALL      _Delay_1us+0
;__Lib_Lcd.mpas,56 :: 		
0x0C90	0x003591B0  	LDS        R27, LCD_EN+0
0x0C94	0x7EBF    	CBR        R27, 16
0x0C96	0x003593B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.mpas,58 :: 		
0x0C9A	0x007091B0  	LDS        R27, __Lib_Lcd_cmd_status+0
0x0C9E	0xFFB0    	SBRS       R27, 0
0x0CA0	0xC002    	RJMP       L__Lcd_Cmd2
;__Lib_Lcd.mpas,59 :: 		
0x0CA2	0xD9F7    	RCALL      _Delay_5500us+0
0x0CA4	0xC001    	RJMP       L__Lcd_Cmd3
;__Lib_Lcd.mpas,60 :: 		
L__Lcd_Cmd2:
;__Lib_Lcd.mpas,61 :: 		
0x0CA6	0xD9E3    	RCALL      _Delay_50us+0
L__Lcd_Cmd3:
;__Lib_Lcd.mpas,62 :: 		
L_end_Lcd_Cmd:
0x0CA8	0x9508    	RET
; end of _Lcd_Cmd
_Delay_50us:
;__Lib_Delays.mbas,55 :: 		sub procedure Delay_50us()
;__Lib_Delays.mbas,56 :: 		Delay_us(50)
0x006E	0xE805    	LDI        R16, 133
L__Delay_50us11:
0x0070	0x950A    	DEC        R16
0x0072	0xF7F1    	BRNE       L__Delay_50us11
0x0074	0x0000    	NOP
;__Lib_Delays.mbas,57 :: 		end sub
L_end_Delay_50us:
0x0076	0x9508    	RET
; end of _Delay_50us
_Lcd_Out:
;__Lib_Lcd.mpas,206 :: 		
;__Lib_Lcd.mpas,208 :: 		
0x142E	0x922F    	PUSH       R2
0x1430	0xE0B1    	LDI        R27, 1
0x1432	0x162B    	CP         R2, R27
0x1434	0xF419    	BRNE       L__Lcd_Out30
L__Lcd_Out60:
0x1436	0xE8B0    	LDI        R27, 128
0x1438	0x2E2B    	MOV        R2, R27
0x143A	0xC014    	RJMP       L__Lcd_Out27
L__Lcd_Out30:
;__Lib_Lcd.mpas,209 :: 		
0x143C	0xE0B2    	LDI        R27, 2
0x143E	0x162B    	CP         R2, R27
0x1440	0xF419    	BRNE       L__Lcd_Out33
L__Lcd_Out61:
0x1442	0xECB0    	LDI        R27, 192
0x1444	0x2E2B    	MOV        R2, R27
0x1446	0xC00E    	RJMP       L__Lcd_Out27
L__Lcd_Out33:
;__Lib_Lcd.mpas,210 :: 		
0x1448	0xE0B3    	LDI        R27, 3
0x144A	0x162B    	CP         R2, R27
0x144C	0xF419    	BRNE       L__Lcd_Out36
L__Lcd_Out62:
0x144E	0xE9B4    	LDI        R27, 148
0x1450	0x2E2B    	MOV        R2, R27
0x1452	0xC008    	RJMP       L__Lcd_Out27
L__Lcd_Out36:
;__Lib_Lcd.mpas,211 :: 		
0x1454	0xE0B4    	LDI        R27, 4
0x1456	0x162B    	CP         R2, R27
0x1458	0xF419    	BRNE       L__Lcd_Out39
L__Lcd_Out63:
0x145A	0xEDB4    	LDI        R27, 212
0x145C	0x2E2B    	MOV        R2, R27
;__Lib_Lcd.mpas,212 :: 		
0x145E	0xC002    	RJMP       L__Lcd_Out27
L__Lcd_Out39:
;__Lib_Lcd.mpas,213 :: 		
0x1460	0xE8B0    	LDI        R27, 128
0x1462	0x2E2B    	MOV        R2, R27
L__Lcd_Out27:
;__Lib_Lcd.mpas,216 :: 		
0x1464	0x2D03    	MOV        R16, R3
0x1466	0x5001    	SUBI       R16, 1
0x1468	0x0D02    	ADD        R16, R2
0x146A	0x2E20    	MOV        R2, R16
;__Lib_Lcd.mpas,218 :: 		
0x146C	0x2E20    	MOV        R2, R16
0x146E	0xDBBB    	RCALL      _Lcd_Cmd+0
;__Lib_Lcd.mpas,219 :: 		
0x1470	0x007091B0  	LDS        R27, __Lib_Lcd_cmd_status+0
0x1474	0x7FBE    	CBR        R27, 1
0x1476	0x007093B0  	STS        __Lib_Lcd_cmd_status+0, R27
;__Lib_Lcd.mpas,220 :: 		
; ptr start address is: 18 (R18)
0x147A	0x0192    	MOVW       R18, R4
; ptr end address is: 18 (R18)
;__Lib_Lcd.mpas,221 :: 		
L__Lcd_Out41:
; ptr start address is: 18 (R18)
0x147C	0x01F9    	MOVW       R30, R18
0x147E	0x8100    	LD         R16, Z
0x1480	0x2300    	TST        R16
0x1482	0xF079    	BREQ       L__Lcd_Out42
L__Lcd_Out64:
;__Lib_Lcd.mpas,223 :: 		
0x1484	0x01F9    	MOVW       R30, R18
0x1486	0x8100    	LD         R16, Z
0x1488	0x933F    	PUSH       R19
0x148A	0x932F    	PUSH       R18
0x148C	0x922F    	PUSH       R2
0x148E	0x2E20    	MOV        R2, R16
0x1490	0xDA87    	RCALL      _Lcd_Chr_CP+0
0x1492	0x902F    	POP        R2
0x1494	0x912F    	POP        R18
0x1496	0x913F    	POP        R19
;__Lib_Lcd.mpas,224 :: 		
0x1498	0x0189    	MOVW       R16, R18
0x149A	0x5F0F    	SUBI       R16, 255
0x149C	0x4F1F    	SBCI       R17, 255
0x149E	0x0198    	MOVW       R18, R16
;__Lib_Lcd.mpas,225 :: 		
; ptr end address is: 18 (R18)
0x14A0	0xCFED    	RJMP       L__Lcd_Out41
L__Lcd_Out42:
;__Lib_Lcd.mpas,226 :: 		
0x14A2	0x007091B0  	LDS        R27, __Lib_Lcd_cmd_status+0
0x14A6	0x60B1    	SBR        R27, 1
0x14A8	0x007093B0  	STS        __Lib_Lcd_cmd_status+0, R27
;__Lib_Lcd.mpas,227 :: 		
L_end_Lcd_Out:
0x14AC	0x902F    	POP        R2
0x14AE	0x9508    	RET
; end of _Lcd_Out
_Lcd_Chr_CP:
;__Lib_Lcd.mpas,65 :: 		
;__Lib_Lcd.mpas,66 :: 		
0x09A0	0x007091B0  	LDS        R27, __Lib_Lcd_cmd_status+0
0x09A4	0x7FBE    	CBR        R27, 1
0x09A6	0x007093B0  	STS        __Lib_Lcd_cmd_status+0, R27
;__Lib_Lcd.mpas,67 :: 		
0x09AA	0xD11D    	RCALL      _Lcd_Cmd+0
;__Lib_Lcd.mpas,68 :: 		
0x09AC	0x007091B0  	LDS        R27, __Lib_Lcd_cmd_status+0
0x09B0	0x60B1    	SBR        R27, 1
0x09B2	0x007093B0  	STS        __Lib_Lcd_cmd_status+0, R27
;__Lib_Lcd.mpas,69 :: 		
L_end_Lcd_Chr_CP:
0x09B6	0x9508    	RET
; end of _Lcd_Chr_CP
_PWM_Initialize:
0x139E	0x93CF    	PUSH       R28
0x13A0	0x93DF    	PUSH       R29
0x13A2	0xB7CD    	IN         R28, SPL+0
0x13A4	0xB7DE    	IN         R29, SPL+1
0x13A6	0x9722    	SBIW       R28, 2
0x13A8	0xBFCD    	OUT        SPL+0, R28
0x13AA	0xBFDE    	OUT        SPL+1, R29
0x13AC	0x9621    	ADIW       R28, 1
;MyProject.mbas,525 :: 		ocr0,ocr2, k as integer
;MyProject.mbas,526 :: 		J=0
0x13AE	0x922F    	PUSH       R2
0x13B0	0x923F    	PUSH       R3
0x13B2	0x924F    	PUSH       R4
0x13B4	0x925F    	PUSH       R5
0x13B6	0x926F    	PUSH       R6
0x13B8	0x927F    	PUSH       R7
0x13BA	0xE0B0    	LDI        R27, 0
0x13BC	0x83B8    	STD        Y+0, R27
0x13BE	0x83B9    	STD        Y+1, R27
;MyProject.mbas,531 :: 		DDb1_bit = 1                    ' set portd pin0 as output pin for ufa fountain
0x13C0	0xB3B7    	IN         R27, DDB1_bit+0
0x13C2	0x60B2    	SBR        R27, 2
0x13C4	0xBBB7    	OUT        DDB1_bit+0, R27
;MyProject.mbas,532 :: 		DDb2_bit = 1                    ' Set PORTB pin 3 as output pin for the PWM (according to datasheet)
0x13C6	0xB3B7    	IN         R27, DDB2_bit+0
0x13C8	0x60B4    	SBR        R27, 4
0x13CA	0xBBB7    	OUT        DDB2_bit+0, R27
;MyProject.mbas,533 :: 		DDb3_bit = 1                    ' Set PORTD pin 7 as output pin for the PWM1 (according to datasheet)
0x13CC	0xB3B7    	IN         R27, DDB3_bit+0
0x13CE	0x60B8    	SBR        R27, 8
0x13D0	0xBBB7    	OUT        DDB3_bit+0, R27
;MyProject.mbas,538 :: 		TCCR2 = (1<<FOC2)or (1<<COM21)or(1<<COM20) or(1<<WGM20) or (1<<CS00) ''Pwm0 or pwm1 in meicrobasic
0x13D2	0xEFB1    	LDI        R27, 241
0x13D4	0xBDB5    	OUT        TCCR2+0, R27
;MyProject.mbas,539 :: 		PWM2_Init(_PWM2_FAST_MODE, _PWM2_PRESCALER_8, _PWM2_NON_INVERTED, J)
0x13D6	0x2455    	CLR        R5
0x13D8	0xE2B0    	LDI        R27, 32
0x13DA	0x2E4B    	MOV        R4, R27
0x13DC	0xE0B2    	LDI        R27, 2
0x13DE	0x2E3B    	MOV        R3, R27
0x13E0	0xE4B8    	LDI        R27, 72
0x13E2	0x2E2B    	MOV        R2, R27
0x13E4	0xDA71    	RCALL      _PWM2_Init+0
;MyProject.mbas,540 :: 		PWM16bit_Init(_PWM16_PHASE_CORRECT_MODE_8BIT, _PWM16_PRESCALER_16bit_8, _PWM16_NON_INVERTED, j , _TIMER1)
0x13E6	0xE0B1    	LDI        R27, 1
0x13E8	0x2E7B    	MOV        R7, R27
0x13EA	0x8058    	LDD        R5, Y+0
0x13EC	0x8069    	LDD        R6, Y+1
0x13EE	0xEAB0    	LDI        R27, 160
0x13F0	0x2E4B    	MOV        R4, R27
0x13F2	0xE0B2    	LDI        R27, 2
0x13F4	0x2E3B    	MOV        R3, R27
0x13F6	0xE0BB    	LDI        R27, 11
0x13F8	0x2E2B    	MOV        R2, R27
0x13FA	0xDA75    	RCALL      _PWM16bit_Init+0
;MyProject.mbas,544 :: 		SetPWM0(j)
0x13FC	0x8028    	LDD        R2, Y+0
0x13FE	0x8039    	LDD        R3, Y+1
0x1400	0xDCCA    	RCALL      _SetPWM0+0
;MyProject.mbas,551 :: 		end sub
L_end_PWM_Initialize:
0x1402	0x907F    	POP        R7
0x1404	0x906F    	POP        R6
0x1406	0x905F    	POP        R5
0x1408	0x904F    	POP        R4
0x140A	0x903F    	POP        R3
0x140C	0x902F    	POP        R2
0x140E	0x9621    	ADIW       R28, 1
0x1410	0xBFCD    	OUT        SPL+0, R28
0x1412	0xBFDE    	OUT        SPL+1, R29
0x1414	0x91DF    	POP        R29
0x1416	0x91CF    	POP        R28
0x1418	0x9508    	RET
; end of _PWM_Initialize
_PWM2_Init:
;__Lib_PWM1_2_presc.mpas,52 :: 		
;__Lib_PWM1_2_presc.mpas,54 :: 		
0x08C8	0xE0B0    	LDI        R27, 0
0x08CA	0xBDB4    	OUT        TCNT2+0, R27
;__Lib_PWM1_2_presc.mpas,55 :: 		
0x08CC	0xBC53    	OUT        OCR2+0, R5
;__Lib_PWM1_2_presc.mpas,58 :: 		
0x08CE	0xE0B0    	LDI        R27, 0
0x08D0	0xBDB5    	OUT        TCCR2+0, R27
;__Lib_PWM1_2_presc.mpas,59 :: 		
0x08D2	0xB505    	IN         R16, TCCR2+0
0x08D4	0x2902    	OR         R16, R2
0x08D6	0x2904    	OR         R16, R4
0x08D8	0xBD05    	OUT        TCCR2+0, R16
;__Lib_PWM1_2_presc.mpas,60 :: 		
0x08DA	0x00719230  	STS        __Lib_PWM1_2_presc_presc1+0, R3
;__Lib_PWM1_2_presc.mpas,61 :: 		
0x08DE	0xB505    	IN         R16, TCCR2+0
0x08E0	0x2903    	OR         R16, R3
0x08E2	0xBD05    	OUT        TCCR2+0, R16
;__Lib_PWM1_2_presc.mpas,62 :: 		
L_end_PWM2_Init:
0x08E4	0x9508    	RET
; end of _PWM2_Init
_PWM16bit_Init:
;__Lib_PWM16bit_12.mpas,54 :: 		
;__Lib_PWM16bit_12.mpas,55 :: 		
0x08E6	0xE0B1    	LDI        R27, 1
0x08E8	0x167B    	CP         R7, R27
0x08EA	0xF009    	BREQ       L__PWM16bit_Init42
0x08EC	0xC050    	RJMP       L__PWM16bit_Init2
L__PWM16bit_Init42:
;__Lib_PWM16bit_12.mpas,58 :: 		
0x08EE	0xE0B0    	LDI        R27, 0
0x08F0	0xBDBF    	OUT        TCCR1A+0, R27
;__Lib_PWM16bit_12.mpas,59 :: 		
0x08F2	0xE0B0    	LDI        R27, 0
0x08F4	0xBDBE    	OUT        TCCR1B+0, R27
;__Lib_PWM16bit_12.mpas,61 :: 		
0x08F6	0xE0B0    	LDI        R27, 0
0x08F8	0xBDBD    	OUT        TCNT1H+0, R27
;__Lib_PWM16bit_12.mpas,62 :: 		
0x08FA	0xE0B0    	LDI        R27, 0
0x08FC	0xBDBC    	OUT        TCNT1L+0, R27
;__Lib_PWM16bit_12.mpas,64 :: 		
0x08FE	0xBC4F    	OUT        TCCR1A+0, R4
;__Lib_PWM16bit_12.mpas,66 :: 		
0x0900	0xBC6B    	OUT        OCR1AH+0, R6
;__Lib_PWM16bit_12.mpas,67 :: 		
0x0902	0xBC5A    	OUT        OCR1AL+0, R5
;__Lib_PWM16bit_12.mpas,69 :: 		
0x0904	0xBC69    	OUT        OCR1BH+0, R6
;__Lib_PWM16bit_12.mpas,70 :: 		
0x0906	0xBC58    	OUT        OCR1BL+0, R5
;__Lib_PWM16bit_12.mpas,73 :: 		
0x0908	0xE0BB    	LDI        R27, 11
0x090A	0x162B    	CP         R2, R27
0x090C	0xF439    	BRNE       L__PWM16bit_Init7
L__PWM16bit_Init43:
;__Lib_PWM16bit_12.mpas,75 :: 		
0x090E	0xB50F    	IN         R16, TCCR1A+0
0x0910	0x6001    	ORI        R16, 1
0x0912	0xBD0F    	OUT        TCCR1A+0, R16
;__Lib_PWM16bit_12.mpas,76 :: 		
0x0914	0xB50E    	IN         R16, TCCR1B+0
0x0916	0x7E07    	ANDI       R16, 231
0x0918	0xBD0E    	OUT        TCCR1B+0, R16
;__Lib_PWM16bit_12.mpas,77 :: 		
0x091A	0xC038    	RJMP       L__PWM16bit_Init4
L__PWM16bit_Init7:
;__Lib_PWM16bit_12.mpas,78 :: 		
0x091C	0xE0BC    	LDI        R27, 12
0x091E	0x162B    	CP         R2, R27
0x0920	0xF439    	BRNE       L__PWM16bit_Init10
L__PWM16bit_Init44:
;__Lib_PWM16bit_12.mpas,80 :: 		
0x0922	0xB5BF    	IN         R27, TCCR1A+0
0x0924	0x60B2    	SBR        R27, 2
0x0926	0xBDBF    	OUT        TCCR1A+0, R27
;__Lib_PWM16bit_12.mpas,81 :: 		
0x0928	0xB50E    	IN         R16, TCCR1B+0
0x092A	0x7E07    	ANDI       R16, 231
0x092C	0xBD0E    	OUT        TCCR1B+0, R16
;__Lib_PWM16bit_12.mpas,82 :: 		
0x092E	0xC02E    	RJMP       L__PWM16bit_Init4
L__PWM16bit_Init10:
;__Lib_PWM16bit_12.mpas,83 :: 		
0x0930	0xE0BD    	LDI        R27, 13
0x0932	0x162B    	CP         R2, R27
0x0934	0xF439    	BRNE       L__PWM16bit_Init13
L__PWM16bit_Init45:
;__Lib_PWM16bit_12.mpas,85 :: 		
0x0936	0xB50F    	IN         R16, TCCR1A+0
0x0938	0x6003    	ORI        R16, 3
0x093A	0xBD0F    	OUT        TCCR1A+0, R16
;__Lib_PWM16bit_12.mpas,86 :: 		
0x093C	0xB50E    	IN         R16, TCCR1B+0
0x093E	0x7E07    	ANDI       R16, 231
0x0940	0xBD0E    	OUT        TCCR1B+0, R16
;__Lib_PWM16bit_12.mpas,87 :: 		
0x0942	0xC024    	RJMP       L__PWM16bit_Init4
L__PWM16bit_Init13:
;__Lib_PWM16bit_12.mpas,88 :: 		
0x0944	0xE0BE    	LDI        R27, 14
0x0946	0x162B    	CP         R2, R27
0x0948	0xF439    	BRNE       L__PWM16bit_Init16
L__PWM16bit_Init46:
;__Lib_PWM16bit_12.mpas,90 :: 		
0x094A	0xB50F    	IN         R16, TCCR1A+0
0x094C	0x6001    	ORI        R16, 1
0x094E	0xBD0F    	OUT        TCCR1A+0, R16
;__Lib_PWM16bit_12.mpas,91 :: 		
0x0950	0xB50E    	IN         R16, TCCR1B+0
0x0952	0x6008    	ORI        R16, 8
0x0954	0xBD0E    	OUT        TCCR1B+0, R16
;__Lib_PWM16bit_12.mpas,92 :: 		
0x0956	0xC01A    	RJMP       L__PWM16bit_Init4
L__PWM16bit_Init16:
;__Lib_PWM16bit_12.mpas,93 :: 		
0x0958	0xE0BF    	LDI        R27, 15
0x095A	0x162B    	CP         R2, R27
0x095C	0xF439    	BRNE       L__PWM16bit_Init19
L__PWM16bit_Init47:
;__Lib_PWM16bit_12.mpas,95 :: 		
0x095E	0xB50F    	IN         R16, TCCR1A+0
0x0960	0x6002    	ORI        R16, 2
0x0962	0xBD0F    	OUT        TCCR1A+0, R16
;__Lib_PWM16bit_12.mpas,96 :: 		
0x0964	0xB50E    	IN         R16, TCCR1B+0
0x0966	0x6008    	ORI        R16, 8
0x0968	0xBD0E    	OUT        TCCR1B+0, R16
;__Lib_PWM16bit_12.mpas,97 :: 		
0x096A	0xC010    	RJMP       L__PWM16bit_Init4
L__PWM16bit_Init19:
;__Lib_PWM16bit_12.mpas,98 :: 		
0x096C	0xE1B0    	LDI        R27, 16
0x096E	0x162B    	CP         R2, R27
0x0970	0xF439    	BRNE       L__PWM16bit_Init22
L__PWM16bit_Init48:
;__Lib_PWM16bit_12.mpas,100 :: 		
0x0972	0xB50F    	IN         R16, TCCR1A+0
0x0974	0x6003    	ORI        R16, 3
0x0976	0xBD0F    	OUT        TCCR1A+0, R16
;__Lib_PWM16bit_12.mpas,101 :: 		
0x0978	0xB50E    	IN         R16, TCCR1B+0
0x097A	0x6008    	ORI        R16, 8
0x097C	0xBD0E    	OUT        TCCR1B+0, R16
;__Lib_PWM16bit_12.mpas,103 :: 		
0x097E	0xC006    	RJMP       L__PWM16bit_Init4
L__PWM16bit_Init22:
;__Lib_PWM16bit_12.mpas,105 :: 		
0x0980	0xB50F    	IN         R16, TCCR1A+0
0x0982	0x7F0C    	ANDI       R16, 252
0x0984	0xBD0F    	OUT        TCCR1A+0, R16
;__Lib_PWM16bit_12.mpas,106 :: 		
0x0986	0xB50E    	IN         R16, TCCR1B+0
0x0988	0x7E07    	ANDI       R16, 231
0x098A	0xBD0E    	OUT        TCCR1B+0, R16
;__Lib_PWM16bit_12.mpas,107 :: 		
L__PWM16bit_Init4:
;__Lib_PWM16bit_12.mpas,109 :: 		
0x098C	0xC003    	RJMP       L__PWM16bit_Init3
;__Lib_PWM16bit_12.mpas,110 :: 		
L__PWM16bit_Init2:
;__Lib_PWM16bit_12.mpas,111 :: 		
0x098E	0xB50F    	IN         R16, TCCR1A+0
0x0990	0x730C    	ANDI       R16, 60
0x0992	0xBD0F    	OUT        TCCR1A+0, R16
L__PWM16bit_Init3:
;__Lib_PWM16bit_12.mpas,113 :: 		
0x0994	0x006F9230  	STS        __Lib_PWM16bit_12_presc1+0, R3
;__Lib_PWM16bit_12.mpas,114 :: 		
0x0998	0xB50E    	IN         R16, TCCR1B+0
0x099A	0x2903    	OR         R16, R3
0x099C	0xBD0E    	OUT        TCCR1B+0, R16
;__Lib_PWM16bit_12.mpas,115 :: 		
L_end_PWM16bit_Init:
0x099E	0x9508    	RET
; end of _PWM16bit_Init
_SetPWM0:
;MyProject.mbas,194 :: 		sub procedure SetPWM0(dim duty as integer)
;MyProject.mbas,197 :: 		OCR2=duty
0x0D96	0xBC23    	OUT        OCR2+0, R2
;MyProject.mbas,198 :: 		end sub
L_end_SetPWM0:
0x0D98	0x9508    	RET
; end of _SetPWM0
_Lcd_0:
;MyProject.mbas,80 :: 		sub procedure Lcd_0()
;MyProject.mbas,81 :: 		Lcd_Init()
0x141A	0x922F    	PUSH       R2
0x141C	0xDACD    	RCALL      _Lcd_Init+0
;MyProject.mbas,82 :: 		Lcd_Cmd(_LCD_CLEAR)               ' Clear display
0x141E	0xE0B1    	LDI        R27, 1
0x1420	0x2E2B    	MOV        R2, R27
0x1422	0xDBE1    	RCALL      _Lcd_Cmd+0
;MyProject.mbas,83 :: 		Lcd_Cmd(_LCD_CURSOR_OFF)          ' Cursor off
0x1424	0xE0BC    	LDI        R27, 12
0x1426	0x2E2B    	MOV        R2, R27
0x1428	0xDBDE    	RCALL      _Lcd_Cmd+0
;MyProject.mbas,85 :: 		end sub
L_end_Lcd_0:
0x142A	0x902F    	POP        R2
0x142C	0x9508    	RET
; end of _Lcd_0
_LOOP11:
;MyProject.mbas,571 :: 		sub procedure LOOP11 (DIM J AS integer)
;MyProject.mbas,572 :: 		K=0
0x14B0	0x924F    	PUSH       R4
0x14B2	0x925F    	PUSH       R5
0x14B4	0xE0B0    	LDI        R27, 0
0x14B6	0x006093B0  	STS        _K+0, R27
0x14BA	0x006193B0  	STS        _K+1, R27
;MyProject.mbas,573 :: 		kk=255 -k
0x14BE	0xEFBF    	LDI        R27, 255
0x14C0	0x006293B0  	STS        _kk+0, R27
0x14C4	0xE0B0    	LDI        R27, 0
0x14C6	0x006393B0  	STS        _kk+1, R27
;MyProject.mbas,576 :: 		do
L__LOOP11150:
;MyProject.mbas,577 :: 		PROGRAM1(k,dl2)
0x14CA	0x923F    	PUSH       R3
0x14CC	0x922F    	PUSH       R2
0x14CE	0x00729040  	LDS        R4, _dl2+0
0x14D2	0x00739050  	LDS        R5, _dl2+1
0x14D6	0x00609020  	LDS        R2, _K+0
0x14DA	0x00619030  	LDS        R3, _K+1
0x14DE	0xDBE5    	RCALL      _PROGRAM1+0
;MyProject.mbas,578 :: 		PROGRAM2(k,dl2)
0x14E0	0x00729040  	LDS        R4, _dl2+0
0x14E4	0x00739050  	LDS        R5, _dl2+1
0x14E8	0x00609020  	LDS        R2, _K+0
0x14EC	0x00619030  	LDS        R3, _K+1
0x14F0	0xEBE7    	LDI        R30, _PROGRAM2+0
0x14F2	0xE0F1    	LDI        R31, hi_addr(_PROGRAM2+0)
0x14F4	0x9509    	ICALL
;MyProject.mbas,579 :: 		PROGRAM3(k,dl2)
0x14F6	0x00729040  	LDS        R4, _dl2+0
0x14FA	0x00739050  	LDS        R5, _dl2+1
0x14FE	0x00609020  	LDS        R2, _K+0
0x1502	0x00619030  	LDS        R3, _K+1
0x1506	0xE3E1    	LDI        R30, _PROGRAM3+0
0x1508	0xE0F2    	LDI        R31, hi_addr(_PROGRAM3+0)
0x150A	0x9509    	ICALL
;MyProject.mbas,580 :: 		PROGRAM4(k,dl2)
0x150C	0x00729040  	LDS        R4, _dl2+0
0x1510	0x00739050  	LDS        R5, _dl2+1
0x1514	0x00609020  	LDS        R2, _K+0
0x1518	0x00619030  	LDS        R3, _K+1
0x151C	0xECE5    	LDI        R30, _PROGRAM4+0
0x151E	0xE0F0    	LDI        R31, hi_addr(_PROGRAM4+0)
0x1520	0x9509    	ICALL
;MyProject.mbas,581 :: 		PROGRAM5(k,dl2)
0x1522	0x00729040  	LDS        R4, _dl2+0
0x1526	0x00739050  	LDS        R5, _dl2+1
0x152A	0x00609020  	LDS        R2, _K+0
0x152E	0x00619030  	LDS        R3, _K+1
0x1532	0xE5E2    	LDI        R30, _PROGRAM5+0
0x1534	0xE0F0    	LDI        R31, hi_addr(_PROGRAM5+0)
0x1536	0x9509    	ICALL
;MyProject.mbas,582 :: 		PROGRAM6(k,dl2)
0x1538	0x00729040  	LDS        R4, _dl2+0
0x153C	0x00739050  	LDS        R5, _dl2+1
0x1540	0x00609020  	LDS        R2, _K+0
0x1544	0x00619030  	LDS        R3, _K+1
0x1548	0xE8EE    	LDI        R30, _PROGRAM6+0
0x154A	0xE0F0    	LDI        R31, hi_addr(_PROGRAM6+0)
0x154C	0x9509    	ICALL
;MyProject.mbas,583 :: 		PROGRAM7(K,dl2)
0x154E	0x00729040  	LDS        R4, _dl2+0
0x1552	0x00739050  	LDS        R5, _dl2+1
0x1556	0x00609020  	LDS        R2, _K+0
0x155A	0x00619030  	LDS        R3, _K+1
0x155E	0xD813    	RCALL      _PROGRAM7+0
;MyProject.mbas,584 :: 		PROGRAM8(K,dl2)
0x1560	0x00729040  	LDS        R4, _dl2+0
0x1564	0x00739050  	LDS        R5, _dl2+1
0x1568	0x00609020  	LDS        R2, _K+0
0x156C	0x00619030  	LDS        R3, _K+1
0x1570	0xD8DE    	RCALL      _PROGRAM8+0
;MyProject.mbas,585 :: 		PROGRAM9(K,dl2)
0x1572	0x00729040  	LDS        R4, _dl2+0
0x1576	0x00739050  	LDS        R5, _dl2+1
0x157A	0x00609020  	LDS        R2, _K+0
0x157E	0x00619030  	LDS        R3, _K+1
0x1582	0xD911    	RCALL      _PROGRAM9+0
;MyProject.mbas,586 :: 		PROGRAM10(K,dl2)
0x1584	0x00729040  	LDS        R4, _dl2+0
0x1588	0x00739050  	LDS        R5, _dl2+1
0x158C	0x00609020  	LDS        R2, _K+0
0x1590	0x00619030  	LDS        R3, _K+1
0x1594	0xD93C    	RCALL      _PROGRAM10+0
;MyProject.mbas,587 :: 		PROGRAM11(K,dl2)
0x1596	0x00729040  	LDS        R4, _dl2+0
0x159A	0x00739050  	LDS        R5, _dl2+1
0x159E	0x00609020  	LDS        R2, _K+0
0x15A2	0x00619030  	LDS        R3, _K+1
0x15A6	0xD890    	RCALL      _PROGRAM11+0
;MyProject.mbas,588 :: 		PROGRAM12(K,dl2)
0x15A8	0x00729040  	LDS        R4, _dl2+0
0x15AC	0x00739050  	LDS        R5, _dl2+1
0x15B0	0x00609020  	LDS        R2, _K+0
0x15B4	0x00619030  	LDS        R3, _K+1
0x15B8	0xD81E    	RCALL      _PROGRAM12+0
;MyProject.mbas,589 :: 		PROGRAM13(K,dl2)
0x15BA	0x00729040  	LDS        R4, _dl2+0
0x15BE	0x00739050  	LDS        R5, _dl2+1
